district,taluka,rainfall,total_recharge,rainfall_recharge,surface_irrigation_recharge,groundwater_irrigation_recharge,canal_recharge,water_body_recharge,artificial_structure_recharge,extractable_groundwater,groundwater_extraction_total,agriculture_extraction,domestic_extraction,industrial_extraction,natural_discharge,stage_of_extraction,category,future_groundwater_availability,year
Nanded,Hadgaon,1022.9407976217745,14051.199931959585,11354.367060140721,961.8557230022443,1211.3361331530368,263.28908232385453,28.600545939280792,231.75446577396298,13348.631314099583,5144.0872592671085,4845.541065706282,298.52360215885926,0.0,702.5686178600026,38.536439715985196,safe,8204.534054832473,2024-2025
Nanded,Himataytnahar,1024.6100000000001,5804.236014985513,5068.694414911144,42.61122099447513,488.8980006000892,8.23967541436464,14.452998332936414,181.33324387225295,5514.032624886518,2044.9486922787453,1955.5868457410934,89.36044023597431,0.0,290.20339009899544,37.086263926863,safe,3469.083932607772,2024-2025
Nanded,Kandhar,1042.3204653549165,10424.91499223581,9133.98080487654,415.1935361886493,607.1043560192566,143.57180450945415,12.693493360385611,112.36385957682805,9903.649969098597,2637.9919411564706,2428.441185366853,209.55990027659988,0.0,521.2650231372136,26.63656277622434,safe,7265.658027942126,2024-2025
Nanded,Kinwat,1083.4650275816268,17047.483089792375,14962.956155635307,666.6247790055248,872.8848141964635,50.37032458563536,17.630297892109898,477.0269741673512,16195.110538033075,3793.128396929528,3491.591857653191,301.5500823533577,0.0,852.3725517592993,23.421441848276576,safe,12401.982141103548,2024-2025
Nanded,Loha,984.7172738508622,10960.031009464677,9399.37391379738,557.9462114007673,774.8044838547787,86.9108275945674,14.778636280788767,126.22402616522,10380.770616748137,3317.843157116598,3099.2479570446167,218.60087448280345,0.0,579.2603927165401,31.961434074688572,safe,7062.927459631539,2024-2025
Nanded,Mahur,1090.7999999999997,5516.938700153227,4876.843279546204,8.424,492.0948796289289,5.54,3.4197021078901018,130.62549638142946,5241.094544266869,2073.1284856444586,1968.357908153669,104.78904976412134,0.0,275.84415588635784,39.555258317410306,safe,3167.956058622411,2024-2025
Nanded,Mudkhed,994.45,4100.317991841416,3058.9369086915594,401.2223679642153,506.7259584016559,97.42570886171353,8.817628855303289,27.193886196833102,3895.3077217961686,2091.353331470132,2026.8979047742282,64.45660791998215,0.0,205.01027004524758,53.68904027191429,safe,1803.954390326036,2024-2025
Nanded,Mukhed,920.3438546019133,9339.327091369407,8364.810508256916,215.38562068965516,510.84800685081814,59.78520833333333,49.69786407852713,138.79718649451317,8872.362218246184,2356.7270903821336,2050.2740848999365,305.9082312837396,0.5721140262361251,466.9648731232228,26.562566229943574,safe,6538.85512786405,2024-2025
Nanded,Naigaon,1063.0400169731258,7378.0789827466815,5760.000319832281,720.0390738276071,460.535973519418,386.4993850640856,11.665416057995493,39.330236629630036,7009.17140983377,2035.5290877040318,1872.1229455422006,163.41723003651907,0.0,368.90757291291175,29.04093749010351,safe,4973.642322129738,2024-2025
Nanded,Nanded,989.7834371077695,6120.785163619423,4470.713582175432,932.0393511905669,515.9599117142325,165.02956980662353,5.7979073841533095,31.24168905581896,5763.5521052905815,2532.7833245844863,2068.2334642963133,464.55231726257057,0.0,357.23305832884125,43.94483260174831,safe,3230.768780706095,2024-2025
Nanded,Umari,1024.755059084195,4908.310310161588,4366.555767979345,177.3113948659084,297.48268934170994,40.04519148492122,10.665783755565727,16.257186356285164,4662.900152487761,1338.5706187342353,1192.0471871923567,146.5148933726937,0.0,245.4101576738267,28.706825687015364,safe,3324.329533753526,2024-2025
Nandurbar,Akkalkuva,1188.8304045573043,5062.650653974556,4189.665975936961,160.74,439.46085621634126,11.42,14.38,246.97876150285668,4809.517735051943,1899.599583639559,1419.8686847760607,479.7342202221017,0.0,253.1329189226126,39.496674891023,safe,2909.9181514123848,2024-2025
Nandurbar,Akrani,933.0373639693289,3937.0577037543967,3396.672342722807,0.0,195.4907325193717,0.0,1.2587922465208747,343.63803032478984,3740.2082105783957,1069.5571895610913,723.1530356087251,346.40289080902556,0.0,196.84949317600103,28.596193830495125,safe,2670.6510210173046,2024-2025
Nandurbar,Nandurbar,870.5742604452577,12387.345804343906,9184.566303788866,1036.7723094257267,1398.3577752779788,15.807684210526316,155.60239258712085,596.1977341053587,11767.974831105515,6241.832945511299,5768.507709925355,473.3272609786044,0.0,619.3709732383904,53.040842074310625,safe,5526.141885594215,2024-2025
Nandurbar,Nawapur,1196.01174245756,14356.274195656097,10005.303696211133,2235.4637019684005,1020.2322247220213,134.54231578947366,156.3976074128792,804.3402658946413,13582.165168894488,4840.787054488702,4080.8717700746447,759.9282390213958,0.0,774.1090267616091,35.640761206283536,safe,8741.378114405783,2024-2025
Nandurbar,Shahada,713.7126236797244,12236.60327188222,10021.767479519282,393.12,1056.5393306825713,24.83,92.16054331667652,648.1847263159781,11624.753180018986,4717.979497196999,4117.86306168395,600.108973726058,0.0,611.8500918632344,40.58563157544213,safe,6906.773682821987,2024-2025
Nandurbar,Taloda,907.5145385202136,4053.1445866050435,3286.3365441632936,230.47199999999998,413.1257472483825,48.089999999999996,21.815889662027836,53.316463838357436,3850.5064599362618,1849.3266124852348,1517.1375827961288,332.18094087344525,0.0,202.63812666878175,48.02813945975946,safe,2001.179847451027,2024-2025
Nashik,Baglan Satana,584.1438172128001,13519.5567368631,8909.171406511581,1030.848811607334,2518.6811986598773,295.7695753588517,170.75705936293258,594.3287707847431,12692.635968993018,10172.90434461545,9906.551777471204,262.3413665072129,4.009570797467298,826.9207678700823,80.14808247449113,semi_critical,2991.6624194399114,2024-2025
Nashik,Chandwad,688.7334393802647,11746.289307161773,6678.073922334972,1798.5675482902416,2505.3867465591015,66.41821239922157,226.70778222653925,471.1462094578977,11017.903785327842,8928.580277060035,8732.074523176367,182.5931453158741,13.928507988496008,728.3855218339304,81.03701439968928,semi_critical,2300.2925240171026,2024-2025
Nashik,Deola,709.6438524606242,6815.939002631838,3798.3311078126144,521.4352374622463,1632.4716463477148,166.4522360969639,182.64256432839704,514.5950935862511,6475.131250886936,5684.410863345574,5489.604446264529,193.36415121051783,1.4371853546910756,340.8077517449019,87.78834965803894,semi_critical,1239.36313852201,2024-2025
Nashik,Dindori,853.4754092357392,12304.90220417235,8477.639636162145,1462.751650326927,1785.7547567568852,129.24841108410916,195.40373947152204,254.11948000720184,11617.66131903529,7178.048952369738,6561.11551241481,254.76321220893905,362.17426080482096,687.2408851370601,61.785661978359265,safe,4514.355018174132,2024-2025
Nashik,Igatpuri,3056.902846519345,17648.480384067578,15789.827356693248,528.7679999999999,986.6305184645288,16.66,153.9167534506393,172.67148636991098,16766.05725902445,4208.065242394117,3946.544280955339,196.95543696849904,64.56023061630219,882.4231250431294,25.09871687411241,safe,12557.982016630334,2024-2025
Nashik,Kalwan,825.0626778461941,8317.041680220962,6359.370115083628,25.61472,1254.8111891974836,29.67,435.3361868958109,212.267494859598,7895.343228479362,4821.026226791469,4645.815961905784,174.50851158508516,0.6798839957035445,421.69845174160037,61.061642125975,safe,3074.3270016878932,2024-2025
Nashik,Malegaon,620.989908477356,20078.099483309863,11544.475104534973,3541.365586624026,2796.7999730101797,695.8181885441844,672.997827888333,826.6438877669997,19065.80229989995,11306.868698381775,10832.622509790635,360.73551533773855,113.52286207263583,1012.2971834099117,59.304447410750235,safe,8381.656532803594,2024-2025
Nashik,Nandgaon,669.3711117872685,10930.505445933723,8738.032792238355,70.299,1451.1230486211186,31.29,134.57525314762282,505.2045503000784,10378.598131513425,5959.367416301774,5560.800915807757,231.99191372166266,166.58066416799528,551.9073144202976,57.4197723120894,safe,4439.401869339942,2024-2025
Nashik,Nasik,814.8395632713955,15946.12699382995,6554.1961361387475,7140.62577314084,1663.0449294077855,233.36669965044348,128.86864563955015,226.02750250979943,14785.205257123784,6384.888600297845,6122.036797373957,196.5882337885708,66.26370026536938,1160.9217367061665,43.18430815981732,safe,8570.042805664607,2024-2025
Nashik,Niphad,681.2628073033807,17389.862156563337,8782.29544484074,2946.3579188073354,4560.408648594098,528.8260279166192,91.48820933634082,480.4927965815895,16259.338893432341,15903.540802715566,15402.88166526601,375.21085620697113,125.4529168565852,1130.5232631309955,97.81173088863721,critical,2287.608039984548,2024-2025
Nashik,Peth,2154.555266179225,10694.468017231833,9592.432514416912,677.794846153846,90.5380440923388,7.382307692307693,172.3918725439475,153.91697034160865,10141.894906006894,537.6726539812645,362.1990476615935,175.468584361107,0.0,552.5731112249396,5.301500942026218,safe,9604.22225202563,2024-2025
Nashik,Sinnar,696.5047794367019,17995.34151465793,10734.236786112962,1422.1811094433629,4004.893594861702,42.72489309426143,247.27104052541114,1544.0080938472295,17086.8915663701,16020.420760956915,15479.151065025977,295.20604423869236,246.10258695317867,908.4499482878273,93.75854407882952,critical,2664.5454085921597,2024-2025
Nashik,Surgana,1747.7819266143865,12557.02307719628,11330.95693695707,69.90715384615385,316.5300438263462,0.8176923076923077,321.049887772667,517.7551049277442,11929.176291067015,1478.6311565045844,1266.138616550917,209.57085134845394,2.934116004296455,627.8467861292647,12.395081776198037,safe,10450.535134562431,2024-2025
Nashik,Trambakeshwar,1929.573382460879,12078.331750038402,11386.112610088596,18.426689536878218,268.58411657028586,5.9750943396226415,155.6742248232612,243.55678308559737,11474.395817947123,1302.7442643895538,1074.3724726410567,224.68205375408937,3.6849680222757586,603.935932091279,11.353488977188055,safe,10171.65155355757,2024-2025
Nashik,Yeola,664.0627915369228,13114.282246121089,7771.308130073455,1964.9417882800974,2506.431545030555,227.69066151572272,240.8489525870252,403.1017755737507,12458.574024892472,9555.189739894335,9264.496849694058,259.6561634465861,31.037046100182366,655.7082212286168,76.69569343010589,semi_critical,3066.7742849981355,2024-2025
Osmanabad,Bhoom,650.5773012494216,4862.447542265062,3491.4482054616183,12.175519199999998,712.752201602102,6.84,128.32507963602595,510.91060561406056,4619.31931650665,2977.794549714771,2850.994203983444,126.71373320103888,0.08475548903151643,243.12822575841255,64.46392521672915,safe,1641.524766791878,2024-2025
Osmanabad,Kalamb,715.8990696183912,10513.629151713027,7319.85240631758,0.0,1630.7570198743094,0.0,109.95265214981364,1453.0895274316879,9987.929024316943,6863.921130028203,6523.077058331625,340.6794907463961,0.15659846692533358,525.7001273960832,68.72216565933812,safe,3124.007894288739,2024-2025
Osmanabad,Lohara,877.2750709330021,7411.9995311234525,5248.759212897819,0.0,961.9000857428767,0.0,17.289240703719116,1184.049225397156,7041.384707927027,4018.2518199105107,3847.6173815322445,170.6380240763765,0.0,370.6148231964253,57.066216185956385,safe,3023.865580324208,2024-2025
Osmanabad,Omerga,896.4774391811102,13332.89278534439,9640.534887034188,0.0,1674.7502523683597,0.0,32.87516235738163,1984.7416465070642,12666.238468652333,7033.893378341039,6698.99652774351,334.8671876040787,0.048,666.6543166920565,55.532614483370246,safe,5632.345090311292,2024-2025
Osmanabad,Osmanabad,751.7,19267.069277575913,11361.553074767624,0.0,2758.347881133809,0.0,342.8779898207981,4804.276183941681,18303.703449324912,11603.749489548914,11174.030644909617,429.7262419834793,0.0,963.3658282510005,63.39563750950571,safe,6868.9912674683055,2024-2025
Osmanabad,Paranda,615.5,9886.084608872492,7520.612736811936,0.0,1333.1661977294104,0.63,54.253031899607244,977.4301755443503,9391.770378684942,5570.5995597729925,5332.637860973537,237.93120170107272,0.036783695756298494,494.3142301875505,59.313626027481746,safe,3821.170818911947,2024-2025
Osmanabad,Tuljapur,837.7440057815096,18073.534216860313,13898.70281149775,12.9534,2045.3849926252099,20.83,662.0989280290742,1433.5507514694898,17133.39717809849,8672.048675898639,8181.523597160384,490.2152279095644,0.267,940.1370387618226,50.614881484123075,safe,8461.348502199851,2024-2025
Osmanabad,Washi,782.3577779500957,6645.3428862453475,5191.016665211488,0.6408168000000001,1002.0313689239224,0.36000000000000004,16.417915403580093,434.88788409451166,6313.067476488707,4193.4813967849295,4008.1822253656387,185.10289277799333,0.19886234828685148,332.27540975664033,66.42541700056913,safe,2119.5860797037776,2024-2025
Palghar,Dahanu,2116.5998748435545,4552.388171580887,3366.3424437992903,615.2153804576042,284.48138564667437,167.53797106325706,10.36,108.43131145519376,4303.977898762262,1333.3647688499625,1137.9267457369522,190.87582257671235,4.579180425626282,248.41027281862443,30.979823786581512,safe,2970.6131299122994,2024-2025
Palghar,Jawhar,3159.0711301798638,2770.8743458762656,2418.404449466091,121.51733595916569,47.01994170589036,23.07488194036428,27.25313014101058,133.58451634414286,2591.3724146742265,280.13162887820766,188.06959422784374,90.8024238181103,1.2599719820534463,179.50193120203903,10.810164810426306,safe,2311.240785796019,2024-2025
Palghar,Mokhada,2815.2863618312813,1401.1852929223344,1158.2134092768222,88.60357604083431,29.937170086399195,17.125118059635724,22.266869858989423,85.03019241257502,1331.1263884028153,185.37292870100924,119.75743376476565,62.948892056950925,2.670734456694704,70.05890451951905,13.926020122208943,safe,1145.7534597018062,2024-2025
Palghar,Palghar,2249.4046830097336,5354.140741576549,3844.9395881053615,810.4405295289366,271.86354656318616,160.26245625841185,181.15,85.45500437548401,5006.201560355237,1369.5195877469714,1087.446299021761,270.56032247324333,11.504335635105724,347.9391812213116,27.35646120588463,safe,3636.681972608265,2024-2025
Palghar,Talasari,1980.1408629441623,1103.3628755671662,992.7083477442525,0.0,59.18197361407562,0.0,0.0,51.48007669345619,1048.1998569136324,319.3186285904397,236.73683685559058,79.56417347571127,3.010311517834215,55.163018653533754,30.46352529856816,safe,728.8812283231928,2024-2025
Palghar,Vasai,2028.67,1842.5462423615681,1684.6217495534456,0.0,143.39227507755947,0.0,0.0,14.541783585597443,1750.4153003666447,664.7619065525994,573.5779686001692,85.4826473187929,5.7,92.13094199492343,37.97738207689097,safe,1085.6533938140456,2024-2025
Palghar,Vikramgad,3426.218210818308,2789.444374166344,2513.7762800203677,87.54505001345895,74.92763360009218,10.789572678331089,28.22,74.18811910240231,2541.022855738429,405.40356270847246,299.71552416620733,102.69857541780006,2.9858235897876986,248.4215184279151,15.954345384691985,safe,2135.6192930299567,2024-2025
Palghar,Wada,2703.1526040613535,2505.117955948887,2353.253732034369,0.0,60.16607370612272,0.0,0.0,91.69899603114844,2344.483724786753,389.6769879723374,243.29859762671023,134.29973286267887,12.089642392897934,160.6342311621338,16.621014846574855,safe,1954.8067368144161,2024-2025
Parbhani,Gangakhed,856.5640016590787,9254.031380091428,4304.716044222141,3589.925748492946,762.7333881066761,60.836756149332,58.27687835394726,477.52649767109875,8783.034884571605,3398.0925496603545,3086.1881562178664,311.90262801365566,0.0,470.99649551982293,38.689275339546796,safe,5384.950601165119,2024-2025
Parbhani,Jintur,857.3856980882492,18677.577670981846,11661.319445292196,4382.1232569497115,1667.4733846361153,102.36081615828525,27.91690761880194,836.4108239913685,17743.69175404257,6964.441829194429,6708.233431478983,256.20507218689784,0.0,933.8859169392745,39.25024130115262,safe,10779.249924848142,2024-2025
Parbhani,Manwat,880.4732810731145,6714.281692742541,4796.8093310063205,742.4014983752294,700.5677392722433,18.322000233025545,0.5393037751587854,455.66439641165266,6378.568500225845,2930.2606447976623,2802.265488178925,127.99753337325649,0.0,335.7131925166959,45.939157738823546,safe,3448.307855428183,2024-2025
Parbhani,Palam,843.5140319157299,6700.83068629413,5323.374578883465,462.29761150705457,732.1612931446756,4.333243850667999,7.1431216460527445,171.51702633773667,6365.797498230774,3067.4186231345834,2928.6734509841967,138.73982705290337,0.0,335.03318806335574,48.18592837719235,safe,3298.378875096191,2024-2025
Parbhani,Parbhani,933.3072028150655,14450.811782000561,10870.915129496645,1464.5395018077263,1558.3891298945398,40.800676761917,0.8821055062849481,515.2876443618486,13728.262588108735,6633.235334938203,6249.129349901657,384.10246395240426,0.0,722.5491938918258,48.318097737173495,safe,7095.028986916661,2024-2025
Parbhani,Pathari,871.3767606921657,7708.990227236628,6027.99074002202,478.3180016247705,941.4985517584528,56.877999766974455,0.0,204.31063750915249,7323.537079998364,3982.0996276085207,3787.2029152377336,194.90257291369596,0.0,385.45314723826414,54.37399420676395,safe,3341.4374523898427,2024-2025
Parbhani,Purna,876.7414220183487,11390.465995371682,6191.1490228274815,3808.719798192274,1220.2407503091085,66.02932323808301,0.0,104.31912900638942,10636.191744877025,5129.0423304003425,4880.989052193821,248.06195863061623,0.0,754.2742504946564,48.22254481140556,safe,5507.149414476683,2024-2025
Parbhani,Selu,854.84230169319,7717.7757895614795,6135.091749311992,53.984303050288545,936.3891438199422,2.939183841714757,4.031683099754328,585.3571024657183,7331.886072685543,4141.456703649078,3954.471038922191,186.99570414436764,0.0,385.88971687593676,56.48555723032579,safe,3190.4293690364634,2024-2025
Parbhani,Sonpepth,808.0604427971476,4134.784775719706,3455.2739589377375,48.881879999999995,453.79661905824594,1.62,0.0,175.2107422450346,3928.0398772595404,1916.4423566168266,1815.1760568846241,101.27519973220264,0.0,206.7448984601656,48.78877039185924,safe,2011.6075206427138,2024-2025
Pune,Ambegaon,704.8240522268006,11349.969900942959,6686.9624284239435,1315.4934149532628,2141.0523800485707,1152.391796827253,7.9066635865056565,46.15334819253539,10701.148847944443,8869.428837865336,8417.173859034527,452.27727823881423,0.0,648.8210529985154,82.8829592401104,semi_critical,2808.7198685216686,2024-2025
Pune,Baramati,473.6235649205388,27838.046721388,7600.431599375334,7187.668327187953,3865.6681275033798,2553.7643513887965,52.20270848507412,6578.318930627337,25569.625518179542,15984.531060504845,15482.695254971364,501.8145616338059,0.0,2268.421203208458,61.137511584185575,safe,10200.220993365401,2024-2025
Pune,Bhor,916.1057531675739,3895.437393932179,2971.359495542734,427.70709999694583,354.63998534239323,28.967386616986836,10.381588913630964,102.38747480434263,3691.682092185425,1686.2987991899831,1415.7446368044161,270.5570646143096,0.0,203.75530174675396,45.67833191161153,safe,2005.383292995442,2024-2025
Pune,Daund,494.00965154006536,17958.084077606927,7093.124398524751,4542.173016133286,2912.5287289531498,3137.6458949414905,45.3920981870602,227.23606702589385,17038.637547909293,12212.649597091291,11650.217565005669,562.434558825346,0.0,919.4465296976341,71.22204514211053,semi_critical,5290.989280439129,2024-2025
Pune,Haveli,684.9360532031421,12111.121885054152,8340.388759015443,624.2032758798393,1553.537666407872,1247.9853064121303,45.2469278253626,299.7709145717338,11505.555138312951,7135.128678864492,6214.141274195746,920.9906139732208,0.0,605.5667467412004,62.01464069391014,safe,4439.084744812645,2024-2025
Pune,Indapur,467.88831492815143,31734.955080366457,7435.242925581627,16452.824667957844,6284.527484454098,1043.0891142403566,83.15040138078777,436.13232669692405,29921.065724209504,26790.554482399573,25441.674525087634,1348.907808214324,0.0,1813.889356156953,66.39898590921462,safe,10291.676272711677,2024-2025
Pune,Junnar,760.2807740851099,16350.478307624426,8971.76600162678,3348.9607726726144,2953.8372139678963,397.60532244207457,223.81630201778592,454.46563487480836,15361.49160502993,12606.524876745265,12062.455871338734,544.0958589511816,0.0,988.986702594495,82.06576028474613,semi_critical,3460.303743196498,2024-2025
Pune,Khed,620.4212881260906,14086.754123150253,10201.091483622255,192.62872485189996,2433.975429199206,384.1597128907034,108.94657327946558,765.9701453740548,13382.42144183486,10622.589051846942,9576.55347405003,1046.051584153692,0.0,704.3326813153926,79.3771822088909,semi_critical,3198.506679984759,2024-2025
Pune,Maval,1063.115739988015,9006.060865507747,8039.590605217512,306.9908808725029,381.8458824394283,20.388383552098464,30.254668843062444,226.9804416196461,8511.74929711092,1902.5839455445098,1504.6425964164316,397.9518951145142,0.0,494.31156839682626,22.352443418302858,safe,6609.165351566411,2024-2025
Pune,Mulshi,1697.5743742317275,8570.216491392588,7597.671822265563,478.6104034574415,214.27100339454495,42.04617172116548,48.153062826852945,189.4417226097508,7963.072922330185,1569.0193708696372,846.3340978389637,722.7314266165185,0.0,607.143569062403,19.7036921069725,safe,6394.053551460548,2024-2025
Pune,Purandhar,564.8379211991479,23725.191436350437,6313.203381608186,2498.237297344843,2650.4859558610133,554.213208074302,27.792303097589475,11681.252394037978,21700.94306616244,10926.129389440368,10581.325619737798,344.81842510051064,0.0,2024.2483701879974,50.328876015419624,safe,11717.183676722068,2024-2025
Pune,Shirur,493.7818465687498,15321.420724950547,9527.486827021443,826.8411675222222,3415.833619733467,453.793167839969,127.3489111707163,970.0821694832282,14528.375915332443,13877.051507496943,12903.386799585018,973.6936372784194,0.0,793.0448096181044,95.51688081564487,critical,1843.0032444842627,2024-2025
Pune,Velhe,2271.973342979327,5538.841807182893,5218.250040404966,34.23937493536786,76.90412355512834,20.917012099137093,17.207790386106,171.3159954093947,5147.144308227383,451.8957157156629,295.5767832501595,156.3162376889356,0.0,391.6974989555101,8.779542376407367,safe,4695.24859251172,2024-2025
Pune,Pune City,820.3814956521738,1295.5546412399588,988.0520316864452,41.86965823397379,113.57487357129739,115.65317095353548,0.0,36.4059716921018,1230.7739417018963,626.9932344741285,454.2990264598275,172.69507544319194,0.0,64.78069953806244,50.94300530990535,safe,603.7807072277677,2024-2025
Raigad,Alibag,2506.786050645913,2865.4249231514405,2349.6705107998355,250.43778717796852,248.36235144236986,5.8709490731000615,11.082917401529011,0.0,2721.401233115103,1233.870057986699,993.4332716297897,238.75839471117865,1.6769590058573116,144.02369003633748,45.339512710307936,safe,1487.531175128404,2024-2025
Raigad,Karjat,2387.3951598101685,2855.1900000000005,2141.3,556.6320000000001,31.92,78.7,46.63,0.0,2697.9799999999996,316.67,127.68900000000001,180.77370000000002,8.20778301369863,157.21000000000095,11.737299757596427,safe,2410.54,2024-2025
Raigad,Khalapur,2993.7689258895475,3993.6991713229063,3785.3665192668554,77.64025186737898,45.414503044537526,24.31496986256678,60.966627132308076,0.0,3792.4173104218953,380.4757820642079,181.62969147535688,193.61287985204746,5.230920166814117,201.281860901011,10.032539958580696,safe,3411.9415283576873,2024-2025
Raigad,Mahad,3384.940183824873,2354.0201304891384,2189.238240646507,70.7510868994607,49.44545716960846,19.46180211743622,25.1166910455538,0.0,2233.4485618579915,384.02099999750016,197.7860918564183,185.27226302842163,0.9730418223930735,120.57156863114687,17.194083022804676,safe,1849.4275618604913,2024-2025
Raigad,Mangaon,3298.538576345432,4454.045076761174,3867.3902058559133,467.30824825537184,49.66439591030968,50.373203975628314,19.30629481335204,0.0,4230.194707728797,390.81417017019146,198.64899280312062,191.35059789372008,0.8215319695722166,223.85036903237688,9.23868041951243,safe,3839.3805375586044,2024-2025
Raigad,Mhasala,3111.403350640593,1352.0345815488984,1123.0395130179036,95.97299279307946,115.25579537611725,4.567446949033181,13.2024052503002,0.0,1282.9941210436073,537.3548488211086,461.0027294825794,74.82639420859923,1.5260530535131678,69.0404605052911,41.8828769366469,safe,745.6392722224986,2024-2025
Raigad,Murud,3053.167608229407,1322.659991876133,953.146378513158,292.6264629798003,62.29878465564069,6.354546306770605,8.233499591339363,0.0,1255.4477906281413,301.4520869133022,249.19194032831967,51.02728044393987,1.2313624979397284,67.21220124799174,24.01151916978371,safe,953.995703714839,2024-2025
Raigad,Panvel,2767.7302363421763,2998.1018037391914,2775.671805919757,67.65722211981567,120.5081323673429,8.931152073732719,25.336105083428606,0.0,2843.9970607245245,878.7743002025261,482.03511558699984,392.1030150657821,4.631702598751883,154.10474301466684,30.89926893168635,safe,1965.222760521998,2024-2025
Raigad,Pen,2991.881788485833,2597.066152914941,2476.678642763026,37.78165994086701,35.44980936194443,11.773005954080176,35.38297190452576,0.0,2465.141301771842,265.947355686201,141.79374049582077,120.99652667126799,3.1579939373920842,131.9248511430992,10.788320957303704,safe,2199.1939460856406,2024-2025
Raigad,Poladpur,3493.45,904.6709612119303,873.8582151701823,12.845164556962024,10.16970806706422,2.187341772151899,5.611898734177214,0.0,859.4295468969393,144.68675867877,40.67883226825688,103.7155015334753,0.29596936699772647,45.24141431499095,16.83520879648329,safe,714.7427882181692,2024-2025
Raigad,Roha,3039.4633517971743,4707.049900467167,3085.9572159831982,1481.6266660320625,81.0834910350707,30.182737191277646,28.19891906876552,0.0,4469.936367811182,469.4884034679009,324.32727702934324,141.6084998491085,3.5523709563324575,237.11353265598518,10.503245792239271,safe,4000.4479643432805,2024-2025
Raigad,Shriwardhan,3124.053019636015,1186.899647440176,948.4042156072067,121.98944643036018,100.42167258747533,4.247064581216639,11.842293825708923,0.0,1126.5761763580326,466.1208096006566,401.6624549657647,63.21635966773379,1.2436890602172426,60.32347108214344,41.37499259992523,safe,660.4553667573759,2024-2025
Raigad,Sudhagad,2993.4326804604852,2759.5037778505107,2441.569296197929,231.28961514629862,43.261755988696564,10.69005956873387,32.6907884709769,0.0,2618.5588945691106,295.6274159355071,173.04984657931024,119.5374570239161,3.0427723025669753,140.94488328140005,11.289698946570885,safe,2322.931478633603,2024-2025
Raigad,Tala,3123.393425677325,699.9845839065413,621.3557306870159,8.896769994122426,54.57697801966153,6.666043154917055,8.488352000630169,0.0,663.5473998490597,258.3030939784099,218.30422164860252,39.21775629475292,0.7796687304525436,36.437184057481545,38.9276024647474,safe,405.2443058706497,2024-2025
Raigad,Uran,2551.4990845317434,2087.4192973198515,2041.2135095715116,10.38942580645161,26.11716497416089,3.279677419354839,6.42023567740441,0.0,1983.0495272237758,175.49391649701877,104.46979385031747,68.19909375605644,2.8269645311994713,104.36977009607563,8.849699116829738,safe,1807.5556107267569,2024-2025
Ratnagiri,Chiplun,3618.5614324825574,6406.174203727567,6014.76542676351,155.47925943189466,141.93793014510499,39.13206478900317,21.823468064912177,33.045301490901984,6085.855298413782,747.3932713024474,582.7956230339241,164.58091596655038,0.0,320.31890531378485,12.280825531577262,safe,5338.462027111335,2024-2025
Ratnagiri,Dapoli,3435.697640617712,3397.9787781357118,3079.259075596197,94.26456000000002,185.32489785889703,8.69,11.060012048192773,19.399474255440648,3228.0726351335443,865.2774474437315,741.3169879517635,123.96778557216051,0.0,169.90614300216748,26.80477006701354,safe,2362.7951876898132,2024-2025
Ratnagiri,Guhagar,3051.2531862021033,4283.534763560114,3970.630873910328,0.0,262.44980010600807,0.0,9.870486759216051,40.58600500352455,4069.349286790195,1187.776632200711,1049.8256884516768,137.95196802348994,0.0,214.18547676991875,29.188367684642785,safe,2881.572654589484,2024-2025
Ratnagiri,Khed,3555.4020255936493,5721.337797709681,5523.716965592512,21.68644631067961,132.30341477412827,22.469271844660195,1.5257281553398059,19.637922048921084,5435.274111137699,668.2982771592331,523.4584880231505,144.8392509448997,0.0,286.06368657198163,12.295576331463923,safe,4766.975833978466,2024-2025
Ratnagiri,Lanja,3616.5792803359054,3555.496227573339,3158.9032957259788,225.77399999999994,91.08755516214467,33.53,42.230000000000004,3.960715293218396,3362.0708034800805,517.7020254690752,374.7000199430855,143.00183673154118,0.0,193.4254240932587,15.398308237090122,safe,2844.368778011006,2024-2025
Ratnagiri,Mandangad,3911.6,2099.406048192771,2017.008,0.0,56.79910843373494,0.0,7.72998795180723,17.876951807228917,1994.4329397590363,302.5097831325301,227.19041638554216,75.31475963855422,0.0,104.97310843373452,15.167708931295468,safe,1691.9231566265062,2024-2025
Ratnagiri,Rajapur,3466.7022334972276,6925.542402509098,6636.400963874717,48.488076,171.72820963361923,21.97,9.75,37.18985963304731,6361.633360914372,919.9877004490163,691.1666612526163,228.8078639903281,0.0,563.9090415947257,14.461501445546752,safe,5441.645660465356,2024-2025
Ratnagiri,Ratnagiri,3040.5167428424447,3904.8446526930447,3649.8874356314363,0.0,244.5141476571287,0.0,0.0,10.445939921006364,3709.595319043342,1138.8518257934636,980.635106443039,158.21543215476743,0.0,195.24933364970275,30.70016343688829,safe,2570.743493249878,2024-2025
Ratnagiri,Sangameshwar,3672.5012829872167,5052.865125898674,4876.607962905322,1.8172942574257425,106.04493622923411,16.148663366336635,4.940317020531964,47.31183054671076,4800.1962453279475,590.2530370497916,431.63900851520185,158.61709697770874,0.0,252.6688805707263,12.296435538948797,safe,4209.943208278157,2024-2025
